Fecha,Título,Sumario,Enlace
26/11/2024,"Pago de impuestos del sector financiero aumenta en un 19,6%","El aporte tributario del sector de servicios financieros en Bolivia creció un 19,6%, durante los primeros diez meses de 2024, alcanzando Bs 3.902,5 millones",https://www.lostiempos.com/actualidad/economia/20241126/pago-impuestos-del-sector-financiero-aumenta-196
26/11/2024,Crecen las inversiones en criptomonedas en Bolivia; suman los $us 3.000 MM,"El valor de los criptoactivos en manos de los bolivianos sumó $us 3.000 millones, entre 2023 y 2024, según datos divulgados este lunes por el Banco Central de Bolivia (BCB)",https://www.lostiempos.com/actualidad/economia/20241126/crecen-inversiones-criptomonedas-bolivia-suman-us-3000-mm
26/11/2024,Choferes exigen informe sobre el suministro de diésel,La Confederación de Choferes de Bolivia exigió al Gobierno un informe detallado sobre el suministro de diésel en el país,https://www.lostiempos.com/actualidad/economia/20241126/choferes-exigen-informe-suministro-diesel
26/11/2024,BCB afirma que hay divisas en el sistema financiero para importación de combustible,"El presidente del Banco Central de Bolivia (BCB), Edwin Rojas Ulo, afirmó que existen suficientes divisas en el sistema financiero formal para que el sector privado pueda importar diésel y gasolina",https://www.lostiempos.com/actualidad/economia/20241126/bcb-afirma-que-hay-divisas-sistema-financiero-importacion-combustible
26/11/2024,"PGE 2025 prevé crecimiento del 3,51%, déficit fiscal de 9,2% e inflación del 7,5%","El proyecto de ley del Presupuesto General del Estado (PGE) 2025 proyecta un crecimiento económico del 3,51%, un déficit fiscal equivalente al 9,2% del Producto Interno Bruto (PIB) y una inflación anual del 7,5%",https://www.lostiempos.com/actualidad/economia/20241126/pge-2025-preve-crecimiento-del-351-deficit-fiscal-92-e-inflacion-del-75
26/11/2024,Analistas ven que crisis en CC agrava situación de Asamblea Legislativa,"La crisis al interior de la alianza Comunidad Ciudadana (CC) agrava la situación en la Asamblea Legislativa Plurinacional, señalaron analistas.",https://www.lostiempos.com/actualidad/pais/20241126/analistas-ven-que-crisis-cc-agrava-situacion-asamblea-legislativa
26/11/2024,Los vecinos de Llojeta alertan de más deslizamientos; la Fiscalía investiga,"Los vecinos  de la zona Santa Cecilia, en Bajo Llojeta, exigen que  las autoridades nacionales y municipales inspeccionen detrás del cementerio Los Andes donde la tierra acumulada puede deslizarse hasta la zona baja con una próxima lluvia",https://www.lostiempos.com/actualidad/pais/20241126/vecinos-llojeta-alertan-mas-deslizamientos-fiscalia-investiga
26/11/2024,Más de un centenar de  familias de San Julián están afectadas  por inundaciones,"Más de cien familias de la  comunidad de San Julián, en  Santa Cruz, resultaron afectadas por las fuertes lluvias que provocaron el desborde e inundaron el distrito Villa Paraíso",https://www.lostiempos.com/actualidad/pais/20241126/mas-centenar-familias-san-julian-estan-afectadas-inundaciones
26/11/2024,Arce propone revisar la Ley 070 y cuestiona aprobación automática,El presidente Luis Arce habló de la necesidad de revisar la ley educativa Avelino Siñani y Elizardo Pérez (070) y cuestionó la aprobación automática de los estudiantes de primaria,https://www.lostiempos.com/actualidad/pais/20241126/arce-propone-revisar-ley-070-cuestiona-aprobacion-automatica
26/11/2024,Hallan el cadáver de la quinta víctima en Pucamayu; autores estarían en el trópico,"Después de 13 días de haber sido sepultado presumiblemente vivo, ayer, la Policía encontró el cadáver de Cristian Cruz Zerna",https://www.lostiempos.com/actualidad/seguridad/20241126/hallan-cadaver-quinta-victima-pucamayu-autores-estarian-tropico
26/11/2024,Avanza refacción del emisario en  beneficio de 350 mil  habitantes,Personal de  Servicio  Municipal de Agua Potable y Alcantarillado Sanitario (Semapa),https://www.lostiempos.com/actualidad/cochabamba/20241126/avanza-refaccion-del-emisario-beneficio-350-mil-habitantes
26/11/2024,Nueva terminal tiene avance del 67% y se prevé concluir en abril,La nueva terminal de buses de Albarrancho tiene un avance del 67 por ciento,https://www.lostiempos.com/actualidad/cochabamba/20241126/nueva-terminal-tiene-avance-del-67-se-preve-concluir-abril
26/11/2024,"Barcelona, sin Yamal, se mide al sorprendente Stade Brestois","Barcelona de Hansi Flick, que en los dos últimos partidos disputados no ha ganado",https://www.lostiempos.com/deportes/futbol-int/20241126/barcelona-yamal-se-mide-al-sorprendente-stade-brestois
26/11/2024,Bolivia visita a República Dominicana por Copa Davis,El equipo boliviano de Copa Davis buscará mantenerse en el Grupo II Mundial en 2025,https://www.lostiempos.com/deportes/futbol-int/20241126/bolivia-visita-republica-dominicana-copa-davis
26/11/2024,Real Santa Cruz se aferra a la DivPro y vence a Oriente (1-3),Real Santa Cruz (23 puntos) se puso  anoche a un punto de Royal Pari (24),https://www.lostiempos.com/deportes/futbol/20241126/real-santa-cruz-se-aferra-divpro-vence-oriente-1-3
26/11/2024,San Antonio vs. Aurora chocan en Entre Ríos; la “U” de Vinto visita a Blooming,"Los clubes vallunos San Antonio de Bulo Bulo, Aurora y Universitario de Vinto jugarán hoy por la fecha 23 del Torneo Clausura",https://www.lostiempos.com/deportes/futbol/20241126/san-antonio-vs-aurora-chocan-rios-vinto-visita-blooming
26/11/2024,Copa Simón Bolívar llega a su gran final y FBF pide reforzar seguridad de los equipos,"Las finales de Copa Simón Bolívar 2024, la edición 36 del ascenso boliviano",https://www.lostiempos.com/deportes/futbol-int/20241126/copa-simon-bolivar-llega-su-gran-final-fbf-pide-reforzar-seguridad
26/11/2024,Bolivia competirá en Ayacucho 2024 con 110 deportistas en 16 deportes,Bolivia estará presente en los Juegos Bolivarianos del Bicentenario Ayacucho 2024 con una delegación de 110 deportistas,https://www.lostiempos.com/deportes/multideportivo/20241126/bolivia-competira-ayacucho-2024-110-deportistas-16-deportes
26/11/2024,Homenajean a Maradona en  el cuarto año  de su muerte,"El club Nápoles homenajeó ayer al argentino Diego Armando Maradona,",https://www.lostiempos.com/deportes/futbol-int/20241126/homenajean-maradona-cuarto-ano-su-muerte
26/11/2024,Suman las voces en contra de eliminar los descensos este año,"Después de que la pasada semana, Guabirá, Royal Pari y Real Santa Cruz",https://www.lostiempos.com/deportes/futbol/20241126/suman-voces-contra-eliminar-descensos-este-ano
26/11/2024,"Ceferin pide que la UE defienda modelo UEFA frente a proyectos ""egoístas"" como Superliga","El presidente de la UEFA, Aleksander Ceferin, pidió hoy ayuda a la Unión Europea para proteger el actual modelo ""inclusivo"", ""redistributivo"" y ""democrático"" de gobernanza del fútbol europeo, frente a sistemas ""egoístas"" como la Superliga que ""buscan destruirlo"".",https://www.lostiempos.com/deportes/futbol-int/20241126/ceferin-pide-que-ue-defienda-modelo-uefa-frente-proyectos-egoistas-como
26/11/2024,Habilitan la plataforma para emitir los permisos para el Día del Peatón,"La Alcaldía de Cochabamba habilitará este martes una plataforma virtual para solicitar los permisos de circulación, durante el Día del Peatón",https://www.lostiempos.com/actualidad/cochabamba/20241126/habilitan-plataforma-emitir-permisos-dia-del-peaton
26/11/2024,Bolivia paga más del 90% de la deuda externa programada para este 2024,"Bolivia pagó más del 90% de la deuda externa programada para la gestión 2024, pese a los “mensajes agoreros”, afirmó la noche de este lunes el presidente del Banco Central de Bolivia (BCB), Edwin Rojas.",https://www.lostiempos.com/actualidad/economia/20241126/bolivia-paga-mas-del-90-deuda-externa-programada-este-2024
26/11/2024,El uso del monóxido de carbono puede mejorar el rendimiento y ser letal,"La inhalación de monóxido de carbono en dosis precisas puede mejorar el rendimiento deportivo, pero en dosis elevadas puede ser letal, según el doctor Iker García Alday (Logroño, 31 años), profesor de fisiología en la Escola Vitae, centro adscrito a la Universitat Abat Oliba CEU e investigador de fisiología del ejercicio.",https://www.lostiempos.com/deportes/entretiempo/20241126/uso-del-monoxido-carbono-puede-mejorar-rendimiento-ser-letal
26/11/2024,Senamhi emite alertas por lluvias y desborde de ríos en seis departamentos,"El Servicio Nacional de Meteorología e Hidrología (Senamhi) emitió dos avisos de alerta de prioridad naranja por lluvias y riesgo de desborde de ríos que en total afectan a seis departamentos: La Paz, Potosí, Chuquisaca, Tarija, Oruro y Cochabamba.",https://www.lostiempos.com/actualidad/pais/20241126/senamhi-emite-alertas-lluvias-desborde-rios-seis-departamentos
26/11/2024,"Copa Libertadores: Atlético Mineiro, con el poder de Hulk","Givanildo Vieira de Sousa es un nombre que no le suena a nadie en el deporte. Pero en el mundo del balón, Hulk es puro poder goleador y la principal arma del Atlético Mineiro para la final de la Copa Libertadores frente a Botafogo.",https://www.lostiempos.com/deportes/futbol-int/20241126/copa-libertadores-atletico-mineiro-poder-hulk
26/11/2024,Abogado de Boric: la denuncia por acoso sexual es falsa y las pruebas están en la Fiscalía,"Jonatan Valenzuela Saldías, abogado del presidente de Chile, Gabriel Boric, aseguró este martes que una denuncia por acoso sexual presentada contra el mandatario es falsa y las pruebas están ya en manos de la Fiscalía.",https://www.lostiempos.com/actualidad/mundo/20241126/abogado-boric-denuncia-acoso-sexual-es-falsa-pruebas-estan-fiscalia
26/11/2024,"Luiz Henrique, la joven estrella que lidera el proyecto millonario del Botafogo","El punta derecho brasileño Luiz Henrique ha justificado con goles, asistencias, regates y actuaciones desequilibrantes, tanto en el Campeonato Brasileño como en la Copa Libertadores, la millonaria inversión del Botafogo para repatriarlo procedente del Real Betis español.",https://www.lostiempos.com/deportes/futbol-int/20241126/luiz-henrique-joven-estrella-que-lidera-proyecto-millonario-del
26/11/2024,Candidato al TCP inicia huelga de hambre en protesta al fallo judicial,"Adalberto Rojas Arteaga, candidato indígena al Tribunal Constitucional Plurinacional (TCP), inició ayer una huelga de hambre, en protesta por el fallo que anula parcialmente las elecciones judiciales en varios departamentos del país.",https://www.lostiempos.com/actualidad/pais/20241126/candidato-al-tcp-inicia-huelga-hambre-protesta-al-fallo-judicial
26/11/2024,YPFB espera que filas por diésel desaparezcan esta semana con mayores despachos,"Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) espera que las filas por diésel desaparezcan en el transcurso de esta semana, tomando en cuenta que se envía a los surtidores volúmenes superiores a la demanda, desde plantas de almacenaje.",https://www.lostiempos.com/actualidad/economia/20241126/ypfb-espera-que-filas-diesel-desaparezcan-esta-semana-mayores-despachos
26/11/2024,"Gobierno y productores cruceños se reúnen por combustible, pausa ambiental y sanciones por quemas","El ministro de Desarrollo Rural y Tierras, Yamil Flores, informó que una comisión de Gobierno se reunirá este martes con el sector productivo de Santa Cruz, con una agenda de tres puntos: la pausa ambiental, las sanciones por las quemas y el abastecimiento de combustible.",https://www.lostiempos.com/actualidad/pais/20241126/gobierno-productores-crucenos-se-reunen-combustible-pausa-ambiental
26/11/2024,Un manto blanco cubre los picos del majestuoso Tunari,"El Tunari, en Cochabamba, amaneció este martes con un nevado en plena primavera. El manto blanco se puede apreciar sobre todo en los picos de la imponente cordillera, ubicada al norte de la ciudad.",https://www.lostiempos.com/actualidad/cochabamba/20241126/manto-blanco-cubre-picos-del-majestuoso-tunari
26/11/2024,Concluyen trabajos y reanudan operaciones en la línea Verde del tren,"La Dirección del Tren Metropolitano informó que las operaciones de la línea Verde volvieron a la normalidad este martes, tras concluir con éxito los trabajos en la línea Amarilla.",https://www.lostiempos.com/actualidad/cochabamba/20241126/concluyen-trabajos-reanudan-operaciones-linea-verde-del-tren
26/11/2024,YLB firma contrato de servicios para la producción de carbonato de litio con Hong Kong CBC,La empresa Yacimientos de Litio Bolivianos (YLB) firmó contrato de servicio para la producción de carbonato de litio con la empresa Hong Kong CBC Investment Limited Sucursal Bolivia,https://www.lostiempos.com/actualidad/economia/20241126/ylb-firma-contrato-servicios-produccion-carbonato-litio-hong-kong-cbc
26/11/2024,"La ABAF anuncia acciones legales contra Vega, sino presenta pruebas del supuesto intento de soborno","La Asociación Boliviana de Árbitros de Fútbol (ABAF) a través de un comunicado anunció que iniciarán las acciones legales contra el director técnico del club Universitario de Sucre, Javier Vega, en el caso que este no presente la denuncia sustentada con pruebas, sobre el supuesto intento de soborno en la previa del duelo de ida de la semifinal de la Copa Simón Bolívar, entre el cuadro capitalino y CDT Real Oruro, disputado en el estadio Jesús Bermúdez, el pasado 16 de noviembre.",https://www.lostiempos.com/deportes/futbol/20241126/abaf-anuncia-acciones-legales-contra-vega-sino-presenta-pruebas-del
26/11/2024,"Alfaro afirma que llevar a Paraguay al Mundial es uno de sus ""sueños pendientes""","El técnico de la selección de Paraguay, Gustavo Alfaro, mencionó este lunes como uno de sus ""sueños pendientes"" llevar a su plantel actual a un Mundial de fútbol, cita que ha sido esquiva para los guaraníes desde 2010.",https://www.lostiempos.com/deportes/futbol-int/20241126/alfaro-afirma-que-llevar-paraguay-al-mundial-es-uno-sus-suenos
26/11/2024,Conozca las restricciones para el Día del Peatón del domingo,El domingo 1 de diciembre se desarrollará el último Día del Peatón y el Ciclista de la gestión 2024 y las autoridades municipales destacaron que  las calles serán tomadas por la población que dedica la jornada al cuidado del medio ambiente.,https://www.lostiempos.com/actualidad/cochabamba/20241126/conozca-restricciones-dia-del-peaton-del-domingo
26/11/2024,Detienen en Chile al empresario acusado por el deslizamiento en Bajo Llojeta,"El empresario Luis I., que sería el responsable de la empresa inmobiliaria Kantutani, ha sido detenido en Chile y se realizan los trámites para su traslado a Bolivia, para responder por el deslizamiento que dejó como saldo una niña fallecida y varias casas con severos daños.",https://www.lostiempos.com/actualidad/pais/20241126/detienen-chile-al-empresario-acusado-deslizamiento-llojeta
26/11/2024,Telecel pagó la última cuota y la FBF asegura que el vínculo finalizará a fin de año,"El presidente de la Federación Boliviana de Fútbol (FBF), Fernando Costa, informó que la empresa Telecel S.A. cumplió con el pago de la última cuota del contrato que los vinculaba desde 2021 y que, por lo tanto, su nexo finalizará a fin de año.",https://www.lostiempos.com/deportes/futbol/20241126/telecel-pago-ultima-cuota-fbf-asegura-que-vinculo-finalizara-fin-ano
26/11/2024,Conozca el proyecto de Ley de PGE 2025,El proyecto de Ley de Presupuesto General del Estado llegó a la Asamblea para su aprobación y en el documento prevé un presupuesto agregado de 369.340.694.521 bolivianos,https://www.lostiempos.com/actualidad/economia/20241126/conozca-proyecto-ley-pge-2025
26/11/2024,Conozca el proyecto de Ley de PGE 2025,El proyecto de Ley de Presupuesto General del Estado llegó a la Asamblea para su aprobación y en el documento prevé un presupuesto agregado de 369.340.694.521 bolivianos,https://www.lostiempos.com/actualidad/economia/20241126/conozca-proyecto-ley-pge-2025-0
26/11/2024,'Jefecito' Mascherano asume como nuevo entrenador de Inter Miami,"El club Inter Miami, de la Major League Soccer (MLS) de Estados Unidos, confirmó este martes a Javier Mascherano como el nuevo entrenador del plantel profesional, quien dirigirá a Lionel Messi y Luis Suárez en sustitución de Gerardo ""Tata"" Martino que dejó recién el cargo.",https://www.lostiempos.com/deportes/futbol-int/20241126/jefecito-mascherano-asume-como-nuevo-entrenador-inter-miami
26/11/2024,"Franco reclama presidencia del TCP y Gobierno pide resolver ""crisis institucional""","El ministro de Justicia, César Siles, exhortó a los magistrados del Tribunal Constitucional Plurinacional (TCP) a resolver la aparente crisis que atraviesa la institución, ante el presunto nombramiento irregular de una nueva Presidencia.",https://www.lostiempos.com/actualidad/pais/20241126/franco-reclama-presidencia-del-tcp-gobierno-pide-resolver-crisis
26/11/2024,Achocalla se suma a denuncia de La Paz contra empresa por deslizamiento en Bajo Lloteta,"El alcalde de Achocalla, Manuel Condori, anunció este miércoles que su municipio se unirá como parte coadyuvante a la demanda presentada por la Alcaldía de La Paz contra la inmobiliaria Kantutani y negó que su gobierno local haya autorizado el movimiento de tierras en el cementerio Los Andes.",https://www.lostiempos.com/actualidad/pais/20241126/achocalla-se-suma-denuncia-paz-contra-empresa-deslizamiento-lloteta
26/11/2024,Arce pide a la ALP acelerar la aprobación de contrato para industrializar el litio,"El presidente Luis Arce exhortó a la Asamblea Legislativa Plurinacional (ALP) a ""pensar en los bolivianos"" y aprobar el contrato suscrito este martes para industrializar el litio en el país mediante la construcción de dos plantas industriales, en Potosí.",https://www.lostiempos.com/actualidad/economia/20241126/arce-pide-alp-acelerar-aprobacion-contrato-industrializar-litio
26/11/2024,TSE reconoce a Grover García como presidente del MAS y concluye gestión de Evo,El Órgano Electoral reconoció la directiva arcista tras el fallo del TCP.,https://www.lostiempos.com/actualidad/pais/20241126/tse-reconoce-grover-garcia-como-presidente-del-mas-concluye-gestion-evo
26/11/2024,YPFB firma primer contrato para el transporte de gas argentino a Brasil,La estatal Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) informó este martes que suscribió el primer contrato para el uso de la infraestructura de transporte para la venta de gas de Argentina con destino al mercado brasileño.,https://www.lostiempos.com/actualidad/economia/20241126/ypfb-firma-primer-contrato-transporte-gas-argentino-brasil
26/11/2024,La Paz: explosión en Miraflores deja al menos dos viviendas afectadas,"Una explosión en la zona de Miraflores, La Paz, dejó al menos dos viviendas afectadas. El hecho habría ocurrido después de las 15.00 de este martes.",https://www.lostiempos.com/actualidad/seguridad/20241126/paz-explosion-miraflores-deja-al-menos-dos-viviendas-afectadas
26/11/2024,Quedan pocos días para el “Perdonazo” de impuestos en Sacaba,"A pocos días de terminar el “Perdonazo” del 50% de multas e intereses en el pago de impuestos municipales de gestiones en mora,  la Dirección de Ingresos y Servicios Municipales de Sacaba, invitó a los contribuyentes a cumplir con sus obligaciones tributarias .",https://www.lostiempos.com/actualidad/cochabamba/20241126/quedan-pocos-dias-perdonazo-impuestos-sacaba
26/11/2024,Fiscalía y Policía buscan a taxista  desaparecido hace cuatro días con rastrillaje,"El fiscal departamental de Cochabamba, Osvaldo Tejerina, informó este martes que en coordinación con la Policía Boliviana se hizo un  rastrillaje y la búsqueda de Juan C.G.R. de 36 años, un chofer que se encuentra desaparecido desde el 22 de noviembre de 2024.",https://www.lostiempos.com/actualidad/seguridad/20241126/fiscalia-policia-buscan-taxista-desaparecido-hace-cuatro-dias
26/11/2024,"Gobierno defiende el PGE 2025 y asegura que están ""blindados"" los recursos para la subvención de hidrocarburos","El ministro de Economía, Marcelo Montenegro, respondió a las críticas de la oposición respecto al Presupuesto General del Estado (PGE) 2025, que calificaron como ""irreal"" y ""centralizado""; aseguró que el presupuesto está diseñado para beneficiar a todos los sectores del país y no exclusivamente al nivel central del Estado.",https://www.lostiempos.com/actualidad/economia/20241126/gobierno-defiende-pge-2025-asegura-que-estan-blindados-recursos
26/11/2024,"Sheinbaum dice a Trump que ""a un arancel vendrá en otro respuesta"" y rechaza ""amenazas""","La presidenta de México, Claudia Sheinbaum, respondió este martes a los amagos de aranceles del presidente electo de Estados Unidos, Donald Trump, con una carta en la que advirtió de que ""a un arancel vendrá otro en respuesta"" y en la que rechazó sus ""amenazas"".",https://www.lostiempos.com/actualidad/mundo/20241126/sheinbaum-dice-trump-que-arancel-vendra-otro-respuesta-rechaza-amenazas
26/11/2024,Israel acepta un alto el fuego de 60 días con Hizbulá en Líbano,"El primer ministro israelí, Benjamín Netanyahu, anunció este martes que el gabinete de seguridad ha aceptado la propuesta de acuerdo de alto el fuego en Líbano de 60 días, pero que Israel mantendrá ""libertad de acción"" si Hizbulá viola el compromiso.",https://www.lostiempos.com/actualidad/mundo/20241126/israel-acepta-alto-fuego-60-dias-hizbula-libano
26/11/2024,El central Estado de México despenaliza el aborto voluntario hasta 12 semanas de gestación,"El Estado de México, el más poblado del país, despenalizó este lunes el aborto voluntario hasta las 12 semanas de gestación, convirtiéndose en la entidad número 18 en hacerlo, aunque aún rezagada respecto al reciente debate en la Ciudad de México sobre eliminar el límite de tiempo para abortar.",https://www.lostiempos.com/actualidad/mundo/20241126/central-estado-mexico-despenaliza-aborto-voluntario-12-semanas-gestacion
26/11/2024,Clases finalizarán el 6 de diciembre y el año escolar 2025 comenzará el 3 de febrero,"El viceministro de Educación Regular, Eudal Tejerina, informó que el calendario escolar establece que las actividades concluirán el 6 de diciembre y el inicio del año escolar 2025 será el lunes 3 de febrero a nivel nacional",https://www.lostiempos.com/actualidad/pais/20241126/clases-finalizaran-6-diciembre-ano-escolar-2025-comenzara-3-febrero
26/11/2024,Interpol Bolivia espera que Perú defina la extradición del empresario acusado por el deslizamiento en Bajo Llojeta,"Interpol Bolivia espera que las autoridades peruanas determinen el procedimiento legal para la entrega de Luis Enrique Gonzalo Iturralde, empresario vinculado al deslave en la zona de Bajo Llojeta, La Paz, que dejó una niña fallecida y más de 40 viviendas afectadas.",https://www.lostiempos.com/actualidad/seguridad/20241126/interpol-bolivia-espera-que-peru-defina-extradicion-del-empresario
26/11/2024,Gobierno y transportistas acuerdan inspecciones para normalizar el abastecimiento de combustibles,"En la reunión entre el ministro de Hidrocarburos, Alejandro Gallardo, y la Confederación Sindical de Choferes de Bolivia, concluyó que se realizaran inspecciones a las plantas de almacenaje de combustibles con el objetivo de verificar el incremento en los despachos de gasolina y diésel busca normalizar el abastecimiento y reducir las filas en las estaciones de servicio",https://www.lostiempos.com/actualidad/economia/20241126/gobierno-transportistas-acuerdan-inspecciones-normalizar-abastecimiento
27/11/2024,Otra lluvia causa alarma a vecinos de Bajo Llojeta,"Los vecinos de Bajo Llojeta, en La Paz, elevaron esta madrugada una nueva alerta debido a otra lluvia que causó inundaciones en algunas viviendas, tras la mazamorra que afectó a más de 40 casos y dejó una niña fallecida la madrugada del domingo.",https://www.lostiempos.com/actualidad/pais/20241127/otra-lluvia-causa-alarma-vecinos-llojeta
27/11/2024,La Caja Petrolera ingresa a la segunda semana de paro indefinido en Cochabamba,Los trabajadores de la  Caja Petrolera de Salud (CPS) en Cochabamba cumplen con la segunda semana de paro indefinido,https://www.lostiempos.com/actualidad/cochabamba/20241127/caja-petrolera-ingresa-segunda-semana-paro-indefinido-cochabamba
27/11/2024,Residentes de Medicina instalan huelga y piden cesar el maltrato y respetar turnos,"Con el propósito de conseguir condiciones académicas y laborales dignas, tres residentes instalaron una huelga de hambre en instalaciones de la Facultad de Medicina de la Universidad Mayor de San Simón (UMSS)",https://www.lostiempos.com/actualidad/cochabamba/20241127/residentes-medicina-instalan-huelga-piden-cesar-maltrato-respetar
27/11/2024,YPFB impulsa  cuatro proyectos  de hidrógeno verde,"La estatal Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) avanza en el desarrollo de cuatro proyectos estratégicos para la producción de hidrógeno verde (H₂V) en las regiones de Entre Ríos, Río Grande, Warnes y Villa Montes",https://www.lostiempos.com/actualidad/economia/20241127/ypfb-impulsa-cuatro-proyectos-hidrogeno-verde
27/11/2024,Bolivia supera el 90% del pago de su deuda externa acumulada para 2024,"El presidente del Banco Central de Bolivia (BCB), Edwin Rojas, anunció que el país cumplió con más del 90% de los pagos correspondientes a su deuda externa programada para la gestión 2024",https://www.lostiempos.com/actualidad/economia/20241127/bolivia-supera-90-del-pago-su-deuda-externa-acumulada-2024
27/11/2024,Firma china Hong Kong CBC construirá dos plantas para producir carbonato de litio,"Yacimientos de Litio Bolivianos (YLB) y la empresa china Hong Kong CBC Investment Limited firmaron ayer un acuerdo histórico para la construcción de dos plantas de carbonato de litio en el salar de Uyuni, Potosí.",https://www.lostiempos.com/actualidad/economia/20241127/firma-china-hong-kong-cbc-construira-dos-plantas-producir-carbonato
27/11/2024,ANH garantiza calidad de combustibles que  se  venden en Bolivia,La Agencia Nacional de Hidrocarburos (ANH) aseguró que los combustibles despachados a las estaciones de servicio cumplen estrictamente con los parámetros de calidad establecidos por la normativa vigente,https://www.lostiempos.com/actualidad/economia/20241127/anh-garantiza-calidad-combustibles-que-se-venden-bolivia
27/11/2024,Diez iniciativas innovadoras reciben premio Kamay 2024 por producción sostenible,Diez proyectos destacados en innovación y sostenibilidad fueron galardonados en la VIII edición de los Premios Kamay 2024,https://www.lostiempos.com/actualidad/economia/20241127/diez-iniciativas-innovadoras-reciben-premio-kamay-2024-produccion
27/11/2024,YPFB firma contrato con dos empresas para transportar gas argentino a Brasil,La estatal Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) llegó a un acuerdo trascendental con TotalEnergies y el Grupo Matrix Energia de Brasil para operar como transportista del gas natural argentino hacia el mercado brasileño,https://www.lostiempos.com/actualidad/economia/20241127/ypfb-firma-contrato-dos-empresas-transportar-gas-argentino-brasil
27/11/2024,Estudio revela que el 20% de jóvenes  de zonas rurales ingresan a la “U”,"Un estudio realizado por la Campaña Boliviana por el Derecho a la Educación (CBDE) reveló falencias graves en la educación, principalmente en la población rural e indígena",https://www.lostiempos.com/actualidad/pais/20241127/estudio-revela-que-20-jovenes-zonas-rurales-ingresan
27/11/2024,Dos magistrados disputan presidencia del TCP,"Los magistrados del Tribunal Constitucional Plurinacional (TCP), Paúl Franco y Gonzalo Hurtado, se disputan la presidencia del TCP",https://www.lostiempos.com/actualidad/pais/20241127/dos-magistrados-disputan-presidencia-del-tcp
27/11/2024,Expertos urgen cuatro trabajos para evitar más tragedias en Bajo Llojeta,"A cuatro días de la mazamorra en Bajo Llojeta, en La Paz, las familias buscan recuperar sus pertenencias y temen un nuevo desastre",https://www.lostiempos.com/actualidad/pais/20241127/expertos-urgen-cuatro-trabajos-evitar-mas-tragedias-llojeta
27/11/2024,Hay riesgo de tres enfermedades tras riadas,"El Ministerio de Salud alertó del riesgo de tres enfermedades en las zonas afectadas por las inundaciones: el hantavirus, la leptospirosis y la fiebre hemorrágica transmitida por los roedores.",https://www.lostiempos.com/actualidad/pais/20241127/hay-riesgo-tres-enfermedades-riadas
27/11/2024,El TSE reconoce a García como líder del MAS y desplaza a Evo tras 27 años,"El exmandatario Evo Morales fue alejado de la presidencia del Movimiento Al Socialismo (MAS), luego de 27 años de permanecer en el cargo y tras una intensa batalla jurídica y política.",https://www.lostiempos.com/actualidad/pais/20241127/tse-reconoce-garcia-como-lider-del-mas-desplaza-evo-27-anos
27/11/2024,Museo de Altamira exhibe arte rupestre del oriente boliviano,El museo de la cueva española de Altamira acogerá hasta marzo una muestra del arte rupestre de Roboré,https://www.lostiempos.com/doble-click/cultura/20241127/museo-altamira-exhibe-arte-rupestre-del-oriente-boliviano
27/11/2024,Cochabamba acogerá la BICeBé 2025 con una nueva plataforma de diseño,Cochabamba será escenario de la Bienal de Diseño y Cartel Bolivia BICeBé en 2025,https://www.lostiempos.com/doble-click/cultura/20241127/cochabamba-acogera-bicebe-2025-nueva-plataforma-diseno
27/11/2024,Literatura. Rinden homenaje al escritor Jaime Mendoza,"En homenaje al 150 aniversario del nacimiento del médico, escritor y poeta boliviano Jaime Mendoza",https://www.lostiempos.com/doble-click/cine/20241127/literatura-rinden-homenaje-al-escritor-jaime-mendoza
27/11/2024,Cine. El Estado solventará 29 proyectos en el Bicentenario de Bolivia,Unos 29 proyectos cinematográficos serán favorecidos con el Fondo de Fomento al Cine y Arte Audiovisual,https://www.lostiempos.com/doble-click/cine/20241127/cine-estado-solventara-29-proyectos-bicentenario-bolivia
27/11/2024,"GV San José vs. Bolívar y Tigre vs. Always, los platos fuertes de hoy",Los compromisos GV San José vs. Bolívar (15:00) y The Strongest vs. Always Ready,https://www.lostiempos.com/deportes/futbol/20241127/gv-san-jose-vs-bolivar-tigre-vs-always-platos-fuertes-hoy
27/11/2024,Guabirá se impone a Real Tomayapo con doblete de Cabral,"Con dos goles del ariete brasileño Pedro Cabral, Guabirá superó anoche 2-1 a Real Tomayapo",https://www.lostiempos.com/deportes/futbol/20241127/guabira-se-impone-real-tomayapo-doblete-cabral
27/11/2024,"La “U” de Vinto vuelve a caer, esta vez a manos de Blooming",Universitario de Vinto no levanta cabeza después de que anoche cayó por 1-0 ante Blooming,https://www.lostiempos.com/deportes/futbol/20241127/vinto-vuelve-caer-esta-vez-manos-blooming
27/11/2024,Barcelona golea a Brest y se consolida en la cima de la tabla,Barcelona acabó con la condición de invicto del Brest francés en la Liga de Campeones (3-0),https://www.lostiempos.com/deportes/futbol-int/20241127/barcelona-golea-brest-se-consolida-cima-tabla
